D,M,N,__pyience_timestamp__,acc_amm,acc_orig,corr,cossim,lut_work_const,method,muls,ncodebooks,nlookups,normalized_mse,problem,raw_mse,secs,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
512,10,10000,2023-07-01T22_21_07,0.9251,0.9359,0.9629933,0.9629891,-1,Mithral,5120000,8,800000,0.07272747,softmax,0.9841636,0.006076432000554632,CIFAR-10 Softmax,0,0.045806058,3.6786156,0.060764674,3.512392
