D,M,N,__pyience_timestamp__,acc_amm,acc_orig,corr,cossim,lut_work_const,method,muls,ncodebooks,nlookups,normalized_mse,problem,raw_mse,secs,task_id,trial,y_mean,y_std,yhat_mean,yhat_std
512,100,10000,2023-07-01T19_20_31,0.7016,0.7048,0.97629285,0.9763144,4,Mithral,5120000,64,64000000,0.066642925,softmax,1.1702791,0.2698941589987953,CIFAR-100 Softmax,0,0.0052466886,4.190518,0.0053010145,3.5016909
